"agency_name","address","city","email","phone_number","website"
"Akzent Personaldienstleistung GmbH","Martinstr. 8, (Innenstadt)","Halle (Saale)","","0345 97 79 40 10","https://www.akzent-personal.de/jobs-in-halle"
"Akzent Personaldienstleistung Mitte GmbH","Meller Str. 72, (Schölerberg)","Osnabrück","","0541 96 27 94 10","https://www.akzent-personal.de/jobs-in-osnabrueck"
"Akzent Personaldienstleistung Mitte GmbH","Nordmannpassage 6, (Mitte)","Hannover","","0511 65 53 34 22",""
"Akzent Personaldienstleistungen GmbH","Schwepnitzer Str. 2, (Äußere Neustadt)","Dresden","","0351 32 34 86-42",""
"Albeco Personalmanagement GmbH","August-Bebel-Str. 56, (Südvorstadt)","Leipzig","","0341 3 03 29 78-0",""
"Albrecht Service Group GmbH","Annaberger Str. 240, (Altchemnitz)","Chemnitz","chemnitz@albrecht-group.de","0371 5 34 71 75",""
"ALBS Personalmanagement","Salzdahlumer Str. 41","Wolfenbüttel","","05331 88 62 80","https://www.albs-personal.de"
"Aletheia Personalservice GmbH","Blessenstätte 22a","Gütersloh","","05241 2 33 13 13","http://www.aletheia-personal.de"
"Alexander Personal Service Zeitarbeit","Kaiserstr. 18, (Altstadt)","Mainz","","06131 2 13 36 50","http://www.aps-mainz.de"
"Allgeier Experts","Hainstr. 5-7, (Zentrum)","Leipzig","","0341 99 57 92 01","https://www.allgeier-experts-pro.com"
"Allgeier Experts","Theodor-Heuss-Anlage 12, (Fahrlach)","Mannheim","","0621 92 10 95 10","https://www.allgeier-experts-pro.com"
"Allgeier Experts SE Arbeitsvermittlung","Gustav-Stresemann-Ring 12-16, (Südost)","Wiesbaden","","0611 4 45 63 00","http://www.allgeier-experts.com"
"Alpha-Med GmbH Medizinisches","Robert-Blum-Str. 8, (Innere Neustadt)","Dresden","","0351 26 62 86-0",""
"AlphaConsult KG","Burgplatz 2, (Zentrum)","Leipzig","","0341 98 99 01 50","https://www.alphaconsult.org/ueber-uns/standorte/place-show/Leipzig"
"AlphaConsult Premium GmbH","Escherstr. 23, (Mitte)","Hannover","","0511 40 08 00 30","http://www.alphaconsult.org"
"AlphaConsult Premium GmbH","Franz-Lenz-Str. 1a","Osnabrück","","0541 3 50 44 30","https://www.alphaconsult-premium.org/"
"AlphaTec Personaldienstleistungen GmbH","August-Bebel-Str. 2","Löbau","info@alphatec-personal.de","03585 4 46 99-0",""
"Altmark-WorkStation Private Arbeitsvermittlung","Bahnhofstr. 6","Hansestadt Salzwedel","","03901 2 89 83 88",""
"Amadeus Fire AG","Am Mittelhafen 14, (Hafen)","Münster","","0251 21 01 60-0","https://www.amadeus-fire.de/muenster/"
"Amadeus FiRe AG","Bahnhofsplatz 41, (Bahnhofsvorstadt)","Bremen","","0421 4 78 84 60","https://www.amadeus-fire.de/ueber-uns/niederlassungen/bremen"
"AMADEUS FIRE AG","Karmeliterstr. 4","Aachen","","0241 51 57 59-0","http://www.Amadeus-Fire.de"
"Amadeus Fire AG","Leopoldstr. 248, (Schwabing)","München","","089 21 21 28-0","http://www.amadeus-fire.de/muenchen"
"Amadeus Fire AG kfm. Personal-Dienstleister, Accounting, Office, Banking, IT-Services","Hanauer Landstr. 160, (Ostend)","Frankfurt am Main","","069 96 87 60","http://www.amadeus-fire.de"
"AMBAU Personalservice GmbH","Am Hauptbahnhof 2","Lutherstadt Wittenberg","","034953 3 71 90","https://www.ambau-team.de"
"AMBAU Personalservice GmbH","Gerhard-Rohlfs-Str. 48, (Vegesack)","Bremen","","0421 62 03 13 90","https://www.ambau-team.de"
"AMBAU Personalservice GmbH Geschäftsstelle Cuxhaven Agentur für Personaldienstleistungen","Präsident-Herwig-Str. 44","Cuxhaven","","04721 2 07 99 88",""
"AMG RECRUITING","Lilienthalstr. 19, (Vahrenheide)","Hannover","","0511 54 53 67 00","https://www.amg-recruiting.de/standorte/hannover"
"amico Personaldienste GmbH","Emsstr. 3","Rietberg","","05244 9 06 21-11","http://www.amico-personal.de"
"Amicus GmbH Zeitarbeit","Untere Hainstr. 1a","Oberursel (Taunus)","","06171 70 42 20","http://www.amicus-online.de"
"Amicus Organisation für Arbeit und Personal GmbH","Ackergasse 25","Oberursel (Taunus)","","06171 70 88 50","http://www.amicus.de"
"Amicus Organisation für Arbeit und Personal GmbH Zeitarbeit","Bahnstr. 25","Langen (Hessen)","","06103 20 10 50","http://www.amicus.de"
"Amicus Organisation für Arbeit und Personal GmbH Zeitarbeit","Große Bockenheimer Str. 41, (Innenstadt)","Frankfurt am Main","","069 13 38 90 40","http://www.amicus.de"
"Amicus Organisation für Arbeit und Personal GmbH Zeitarbeit","Kaiserstr. 107","Friedberg (Hessen)","","06031 7 37 80","http://www.amicus.de"
"Amicus Organisation für Arbeit und Personal GmbH Zeitarbeit","Pirazzistr. 18","Offenbach am Main","","069 98 66 87 02 90","http://www.amicus.de"
"Ammerländer Putzfrauenzentrale","","Bad Zwischenahn","","04403 48 65",""
"AMV Personaldienstleistung","Hauptstr. 5, (Lichtental)","Baden-Baden","","07221 8 04 62 20",""
"AMZ Peronal GmbH","Herforder Str. 52, (Mitte)","Bielefeld","","0521 55 75 23-0",""
"AMZ Peronal GmbH","Kaiserstr. 23, (Innenstadt)","Gütersloh","","05241 23 54 69","http://www.amz-personal.de"
"ANDERS Personal Service GmbH","Friedrich-Verleger-Str. 5, (Innenstadt)","Bielefeld","","0521 5 60 51-11",""
"Angel Dimitrov und Ovidiu Stanescu GbR","Dr.-Rudi-Moser-Str. 2","Apolda","","0157 83 72 81 67",""
"ANT Personalservice GmbH","Bosestr. 2","Zwickau","info@ant-personal.de","0375 2 71 17 90",""
"anthos personalberatung ag","Josef-Jägerhuber-Str. 13","Starnberg","","08151 9 00 80-0","https://www.anthos-group.com"
"ANTHROPOS Personalberatung GmbH","Hauptstraße 127, (Feudenheim)","Mannheim","","0621 41 07 39 00",""
"Anwora Personnel GmbH","Langenstr. 50-4, (Altstadt)","Bremen","","0421 47 88 46 90","http://www.anwora.de"
"AP Personal Service GbR","Hermann-Ritter-Str. 108, (Woltmershausen)","Bremen","","0421 52 44 74 47","https://www.ap-personal-service.com"
"ap personal, Inh. Aira Puidokaite","Auf der Spannriede 1A, (Ledeburg)","Hannover","","0511 6 42 92 79","http://www.ap-personal.de"
"APM Personal-Leasing GmbH","Eschersheimer Landstr. 26, (Nordend-West)","Frankfurt am Main","","069 8 57 00 90","http://www.apm-personal.de"
"APO Personalservice","An der Hohle 2, (Böckels)","Petersberg","","0661 9 62 52 00","http://www.apo-personalservice.de"
"Apollo Fachpersonal GmbH Personaldienstleister","August-Wilhelm-Kühnholz-Str. 5, (Tweelbäke)","Oldenburg (Oldenburg)","","0441 30 90 11-0","http://www.apollo-fachpersonal.de"
"APP-Consulting","Brüningstr. 43","Buxtehude","","04161 9 94 71 83",""
"APP Meinolf Krawczyk","Bendlerstr. 10","Büren","","02951 93 83 38","http://www.app-hr.de"
"Approbatio UG","Pöttcherwiesen 10","Burgwedel","","0174 2 12 82 85","https://approbatio.de"
"Apriva GmbH","Werdauer Str. 1 -3, (Südvorstadt-West)","Dresden","","0351 48 42 38 20",""
"AR LIFEFitness - Ihr mobiler Personaltrainer","Wiesenstraße 4, (Kirchweyhe)","Weyhe","","0176 24 20 05 99","http://www.ar-lifefitness.de"
"Arbeit & Bildung Innovativ","Grauwackeweg 10, (Großzschocher)","Leipzig","","0341 4 12 10 80","https://www.ab-inno.de"
"Arbeit ist in Personaldienstleister","Semperstr. 2a, (Südvorstadt-Ost)","Dresden","","0351 47 94 00 84",""
"ArbeitFair Personalservice UG (haftungsbeschränkt)","Semperstr. 2b","Dresden","webkontakt@arbeitfair.de","0351 47 94 00 93",""
"Arbeitsfördergesellschaft Ortenau gGmbH Zentrale","Prinz-Eugen-Str. 4","Offenburg","","0781 93 42-0","https://www.afoeg-personal.de"
"Arbeitsförderungszentrum des Landes Bremen GmbH","Erich-Koch-Weser-Platz 1, (Mitte)","Bremerhaven","","0471 9 83 99-0","http://www.afznet.de"
"Arbeitsvermittlung 24 GmbH","Altenberger Platz 5, (Tolkewitz/Seidnitz-Nord)","Dresden","","0351 2 50 96 48 91",""
"Arbeitsvermittlung Breite Beratung Total","Hallesche Str. 94","Lutherstadt Eisleben","","03475 74 58 16","http://kontakt-av.de"
"Arbeitsvermittlung Ines Gerling","Wiesenstr. 4, (Paunsdorf)","Leipzig","","0341 2 00 02 23","http://www.ines-gerling.de"
"Arbeitsvermittlung Konik 24","Waldseestraße 2A, (Rheinau)","Mannheim","","0621 86 19 02 41","https://www.arbeitsvermittlung-konik.de/"
"Arbeitsvermittlung Kreisel Personalberatung","Bautzener Str. 52","Weißwasser/O.L.","","03576 55 64 15",""
"Arbeitsvermittlung VTM Vermittlungsteam GmbH","","Neustadt am Rübenberge","","05032 59 98 36",""
"ArbeitsVermittlungLudwig Arbeitsvermittlung","Unterste Feldgen 2a","Westerburg","","0172 5 88 69 08","http://www.arbeitsvermittlungludwig.de"
"Arbeitswelt Personaldienstleistung GmbH & Co. KG","Bentheimer Str. 59","Nordhorn","","05921 8 11 99 70",""
"Arbeitswelt Personaldienstleistung GmbH & Co. KG","Hafenstr. 3, (Mitte)","Bremerhaven","","0471 98 19 91 50","https://arbeitswelt.eu/"
"Arbeitswelt Personaldienstleistung GmbH & Co. KG","Schillerstr. 34","Cuxhaven","","04721 6 65 12 46","https://arbeitswelt.eu/"
"Arcadia Personalmanagement GmbH","Vahrenwalder Str. 269A, (Brink-Hafen)","Hannover","","0511 9 66 67 40","http://www.arcadia-pm.de"
"Arcon GmbH & Co. KG","Nietzschestr. 20, (Oststadt)","Mannheim","","0621 17 29 07-0",""
"arcus.plan AG Unternehmen für Personaldienstleistungen Verwaltung","Abraham-Lincoln-Str. 44, (Südost)","Wiesbaden","","0611 9 45 82 70","http://www.arcusplan.de"
"Argo Aviation GmbH","Am Söldnermoos 17","Hallbergmoos","","0811 99 88 66 93 42","http://www.argo-aviation.de"
"Argo Personal Service GmbH","Hohenzollernring 55","Köln","","0221 13 05 08-0","http://www.argo-personal.de"
"ARMON GmbH","Eschelbacher Str. 33","Montabaur","","02602 83 86 60","http://www.armon.de"
"Arriba Personalmanagement GmbH","Von-Steuben-Str. 5, (Centrum)","Münster","","0251 20 24 07 77",""
"Arriba Personalmanagement GmbH","Zur Königsbrücke 26","Ladbergen","","05485 2 07 00 30","http://www.arriba-personal.de"
"ARTEC Unternehmensberatung GmbH","Blumenallee 1, (Junkersdorf)","Köln","","0221 16 88 17-0","http://www.artec-web.de"
"ArTour Rietschen GmbH","Turnerweg 6","Rietschen","","035772 4 02 35","https://erlichthofsiedlung.de"
"ArTour Rietschen GmbH","Turnerweg 6","Rietschen","","035772 4 13 21","https://erlichthofsiedlung.de"
"ArTour Rietschen GmbH","Turnerweg 6","Rietschen","","035772 4 13 20","https://erlichthofsiedlung.de"
"ARV Personal GmbH","Strehlener Str. 12, (Südvorstadt-Ost)","Dresden","","0351 41 89 07 91",""
"ARWA Personaldienstleistungen","Friedensplatz 7","Bonn","","0228 1 84 37 50","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH","Apostelnstr. 14-18, (Altstadt-Nord)","Köln","","0221 27 23 20","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH","Bahnhofstr. 30, (Innenstadt)","Worms","","06241 9 72 46","http://www.arwa.de"
"Arwa Personaldienstleistungen GmbH","Breite Str. 14","Wernigerode","","03943 2 62 16-0","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH","Dohnaischer Platz 6 A","Pirna","pirna@arwa.de","03501 4 91 72-0",""
"Arwa Personaldienstleistungen GmbH","Hasselbachplatz 1, (Altstadt)","Magdeburg","","0391 5 65 90-0","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH","Hauptstr. 74 -78, (Innenstadt)","Riesa","riesa@arwa.de","03525 52 93-0",""
"ARWA Personaldienstleistungen GmbH","Hospitalstr. 8","Limburg a.d. Lahn","","06431 2 11 30","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH","Klehestr. 1","Gaggenau","","07225 98 82 50","https://arwa.de"
"Arwa Personaldienstleistungen GmbH","Kohlmarkt 4, (Innenstadt)","Braunschweig","","0531 2 43 67-0","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH","Neumarkt 5","Meißen","meissen@arwa.de","03521 40 95-0",""
"ARWA Personaldienstleistungen GmbH","Oberer Steinweg 2, (Stadtmitte)","Plauen","plauen@arwa.de","03741 1 48 52-0",""
"ARWA Personaldienstleistungen GmbH","Obermarkt 1","Freiberg","freiberg@arwa.de","03731 2 00 15-0",""
"Arwa Personaldienstleistungen GmbH","P 7 1, (Quadrate)","Mannheim","","0621 1 07 89-0","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH","Steinstr. 15","Bautzen","bautzen@arwa.de","03591 52 95-0",""
"Arwa Personaldienstleistungen GmbH","Universitätsstr. 29","Marburg","","06421 95 39 40","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Personaldienstleistungen","Koblenzer Str. 5","Siegen","","0271 3 84 77 50","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Personalservice","Am Hahnenbusch 4","Nieder-Olm","","06136 92 01 01","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Personalservice","Bahnhofstr. 8a, (Altstadt)","Mainz","","06131 28 22 70","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Personalservice","Dr.-Külz-Ring 15, (Innere Altstadt)","Dresden","dresden@arwa.de","0351 4 49 05-0",""
"ARWA Personaldienstleistungen GmbH Personalservice","Eduard-Kaiser-Str. 8","Wetzlar","","06441 20 01 90","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Personalservice","Frankfurter Str. 1","Offenbach am Main","","069 8 09 08 60","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Personalservice","Katharinengasse 5","Gießen","","0641 9 84 19 60","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Personalservice","Kreuzstr. 139","Bad Kreuznach","","0671 92 05 70","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Personalservice","Rheinstr. 32, (Mitte)","Darmstadt","","06151 96 59 40","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Zeitarbeit","Löhrrondell 10, (Altstadt)","Koblenz","","0261 13 39 33","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Zeitarbeit","Obere Königsstr. 10, (Mitte)","Kassel","","0561 4 75 60 80","http://www.arwa.de"
"Aschert und Bohrmann GmbH","Am Coloneum 6, (Köln-Ossendorf)","Köln","","0221 48 53 47-0","http://www.aschert-bohrmann.de"
"ASH Sprungbrett e.V.","Fischbachstr. 55, (Quadrath-Ichendorf)","Bergheim","","02273 9 52 93 90","http://www.ash-sprungbrett.de"
"ASH Sprungbrett e.V.","Godorfer Str. 18","Brühl","","02232 93 99 70","http://www.ash-Sprungbrett.de"
"ASH Sprungbrett e.V.","Josef-Bitschnau-Str. 50a, (Horrem)","Kerpen","","02273 60 18 50","http://www.ash-sprungbrett.de"
"ASH Sprungbrett e.V.","Rheinstr. 211","Brühl","","02232 57 92 40","http://www.ash-sprungbrett.de"
"ASH Sprungbrett e.V.","Südweststr. 1","Bergheim","","02271 8 37 31 00","http://www.ash-sprungbrett.de"
"ASP Personaldienstlg. GmbH","An der Mühle 28, (Geestemünde)","Bremerhaven","","0471 8 00 97 90","http://www.asp-personaldienstleistungen.com"
"Astral Personalservice GmbH","Nikolaiort 1-2, (Innenstadt)","Osnabrück","","0541 58 05 47-20","http://www.astral-personalservice.de"
"Astral Personalservice GmbH Personalservice","Nikolaiort 1-2","Osnabrück","","0541 58 05 47-20","http://www.astral-personalservice.de"
"at-work Fachpersonal GmbH & Co. KG","Erwitter Str. 34, (Kernstadt)","Lippstadt","","02941 9 58 93 30","http://www.atwork-personal.de"
"athalix Personalmanagement","Könneritzstr. 7","Dresden","tatjana.heinz@athalix.de","0351 2 13 91 59 10",""
"ATP Aktiv Technik Personal GmbH","Riethstr. 8","Nordhorn","","05921 3 58 26","https://www.atpersonal.de"
"AÜG Personallösungen GmbH","Detmolder Str. 57-59, (Kernstadt)","Paderborn","","05251 4 14 24 10","http://www.aueg-gmbh.de"
"AuPair WorkService","","Rastatt","","07222 5 01 72 12",""
"AV-Management","Oststr. 34","Beckum","","02521 8 24 13 80",""
"AV Plus Ltd. & Co. KG","Lindenauer Markt 14, (Altlindenau)","Leipzig","","0176 29 03 90 70",""
"AV Plus Ltd. & Co. KG - Müller Andre","Lindenauer Markt 14","Leipzig","","0176 29 03 90 70",""
"AVA","Georg-Schumann-Str. 175, (Möckern)","Leipzig","","0341 9 01 37 84",""
"AVA Leipzig Private Arbeitsvermittlung Astrid Götze","Georg-Schumann-Str. 175","Leipzig","","0341 9 01 37 84",""
"Avance Personal-Service GmbH","Stuttgarter Str. 1, (Coschütz/Gittersee)","Dresden","info@avance-personal.de","0351 40 90 10",""
"AVANCE Personal Service GmbH","Wallstr. 18","Bautzen","bautzen@avance-personal.de","03591 2 72 28-0",""
"AVC - Sachsen","Altchemnitzer Str. 13-21, (Altchemnitz)","Chemnitz","","0371 7 00 63 23",""
"AVEBA Private Arbeitsvermittlung","Enderstr. 59, (Seidnitz/Dobritz)","Dresden","","0351 2 50 76 38",""
"Avebo Private Arbeitsvermittlung Bolte","Zur Finterei 1D","Weyhe","","0170 5 40 36 07","http://www.avebo.de"
"Avenira Personaldienstleistungen GmbH","Blasewitzer Str. 41, (Johannstadt-Nord)","Dresden","info@avenira.biz","0351 4 50 41 90",""
"Aventi GmbH","Jahnstr. 1, (Wilsdruffer Vorstadt/Seevorstadt-West)","Dresden","","0351 49 77 02 88",""
"AVESTA GmbH","willi-brandt-platz 7","Mannheim","","0621 17 20 87 05","https://www.avesta-personal.de/"
"avitea GmbH","Berliner Str. 26, (Rheda)","Rheda-Wiedenbrück","","02941 8 28 30","https://www.avitea.de/de/Rheda-wiedenbrueck"
"avitea GmbH","Meisenstr. 94, (Innenstadt)","Bielefeld","","02941 8 28 30","https://www.avitea.de/de/Bielefeld"
"avitea GmbH","Oststr. 61, (Innenstadt)","Ahlen","","02941 8 28 30","https://www.avitea.de/de"
"AvJS Personal auf Zeit GmbH","Rößlerstr. 7, (Altchemnitz)","Chemnitz","chemnitz@avjs.de","0371 52 04 79-0",""
"AVL FinTax Recruiting GmbH","Gerhart-Hauptmann-Ring 11, (Perlach)","München","","0151 72 39 74 72","https://avl-recruiting.de/"
"AVL Personalservice GmbH","Sternstr. 11","Leichlingen","","02175 66 88 51 00","http://www.avl-personal.de"
"Avveba Private Arbeitsvermittlung","Mittagstr. 1A, (Neue Neustadt)","Magdeburg","","0391 2 51 79 62","http://avveba.de"
"Awecco GmbH","Hennebergstr. 6, (Oststadt)","Karlsruhe","","0721 98 99 19 60","http://www.awecco.de"
"AWIKA Absolventenbücher","Unterreut 6, (Beiertheim-Bulach)","Karlsruhe","","0721 60 84 85 84","https://www.awika.de"
"AWO Köln, ProVeedel JobBörse Buchheim","Frankfurter Str. 130","Köln","","0221 4 74 18 53","http://www.awo-koeln.de"
"AWO Köln, ProVeedel JobBörse Innenstadt","Hohenstaufenring 78, (Neustadt-Süd)","Köln","","0221 78 80 09-0","http://www.awo-koeln.de"
"Ay-Working GmbH & Co. KG","Heinkelstr. 4, (Berenbostel)","Garbsen","","05131 4 67 53 64","https://www.ay-working.de"
"Aymo GmbH","Falkenstr. 40, (Bahnhofsvorstadt)","Bremen","","0421 84 82 13 69","https://www.aymo-gmbh.de"
"AZA Allgemeine Zeitarbeit GmbH","Hohenthalplatz 2, (Friedrichstadt)","Dresden","","0351 8 67 46-0",""
"AZV-Altmark Zeitarbeit Vogel GmbH & Co. KG","Gerikestr. 81-87","Haldensleben","","03904 49 92 42","http://www.altmark-zeitarbeit.de"
"AZV-Altmark Zeitarbeit Vogel GmbH & Co. KG","Liebknechtstr. 51, (Stadtfeld Ost)","Magdeburg","","0391 5 34 23 20","http://www.altmark-zeitarbeit.de"
"B P L GmbH","Sickingerhöhstr. 48, (Niederauerbach)","Zweibrücken","","06332 9 07 12 71","http://www.bpl-zweibruecken.de"
"B&B Jobagentur","Kochstr. 134, (Connewitz)","Leipzig","","0341 3 03 99 00","http://www.bundb-jobagentur.de"
"B&R Service UG","Otto-Wels-Str. 2, (Innenstadt)","Ahlen","","0172 2 59 72 63",""
"backbone management GmbH","Fürstenaustr. 12, (Innenstadt)","Herford","","05221 1 38 59-2",""
"Baden Rail GmbH Hurst Bernd","Friedensstr. 5A, (Linx)","Rheinau","","07853 1 75 60","http://www.baden-rail.com/"
"Badenia Personalservice GmbH","Thiebauthstr. 2","Ettlingen","","07243 76 17 90","https://badenia-personalservice.de"
"Bader GmbH","Hauptstr. 9-11","Waltershausen","","03622 6 38 35 41","http://www.baderpersonal.de"
"BADER KARA Gruppe","Dresdener Str. 57","Oschatz","","03435 9 86 57 98",""
"BADER KARA Personalservice","Dresdener Str. 57","Oschatz","","03435 6 60 77 82","http://www.bader-kara.eu"
"BADER KARA Personalservice GmbH","Industriestr. West 9","Weißwasser/O.L.","weisswasser@bader-kara.eu","03576 2 18 75 20",""
"Bächle Personal Service GmbH","Industriestr. 46","Bruchsal","","0800 0 22 24 53",""
"Bäumer Personalberatung GmbH","Friedrich-Ebert-Str. 110, (Geist)","Münster","","0800 7 99 74 20",""
"Bahndienstleistungen Sebastian Schlemmer GmbH","Bahnhofstr. 7","Hammah","","04144 6 04 86 80","http://bds-training.de"
"Bahnservice Bautzen GmbH","Muskauer Str. 20","Bautzen","dispo@bs-bautzen.de","03591 6 78 83 63",""
"Baldauf Danilo Starke Jobs","Alfred-Brodauf-Str. 6","Aue","aue@starke-jobs.com","03771 49 80 00-0",""
"Baldauf Danilo Starke Jobs","Amtsstr. 13","Marienberg","marienberg@starke-jobs.com","03735 9 48 90-50",""
"Baldauf Danilo Starke Jobs","Kleine Kirchgasse 1, (Annaberg)","Annaberg-Buchholz","annaberg@starke-jobs.com","03733 89 99 04-0",""
"Bankpower GmbH Personaldienstleistungen","Lister Str. 15, (List)","Hannover","","0511 7 63 98 10","https://www.bankpower.de/de/uber-uns/standorte/hannover"
"Barbara Lukossek Consulting GmbH","Wasserburger Landstr. 266, (Trudering)","München","","089 98 20 65","http://www.lukossek-consulting.de"
"Bauhaus Praxis für Supervision","","Münster","","0251 7 47 96 03","http://hannebauhaus.de"
"Bayerische Online Marketing Agentur","Lindenweg 1, (Attenham)","Egling","","0172 5 19 09 33","https://bomaonlinemarketing.de/"
"BBS Personalservice GmbH","Sternstr. 127, (Friesenheim/Nord)","Ludwigshafen am Rhein","","0621 54 56 97 00","http://bbs-personalservice.de"
"Be4work GmbH","Berliner Promenade 3, (St Johann)","Saarbrücken","","0681 93 85 09 46","http://be4work.com/"
"BECKER + PARTNER Personalberatung und Managementberatung für den Mittelstand PartG. Personalberater","Berliner Ring 95, (Auerbach)","Bensheim","","06251 7 03 67 00","http://www.personalberatung-mittelstand.de"
"Becker Sylvia","","Oschersleben (Bode)","","",""
"Becker Sylvia","Käthe-Kollwitz-Str. 11, (Emmeringen)","Oschersleben (Bode)","","03949 51 39 86",""
"Behrendt Fach-Personal-Leasing GmbH","Loccumer Str. 55, (Wülfel)","Hannover","","0511 98 45 97-0","http://www.behrendt-fpl.de"
"Bela 24 Goussias, Vasilius","Jeverstr. 15A","Esens","","04971 9 27 97 45",""
"BELLWORKs Personaldienste GmbH Personaldienstleistungen","Hauptst. 37","Weitersburg","","02622 9 22 81 50","http://www.bellworks.de"
"Belong-HR GmbH Unternehmensberatung","Prinz-Carl-Anlage 39, (Innenstadt)","Worms","","06241 2 67 68 70","http://belong-hr.de"
"Belu Dienstleistung GmbH & Co KG","Bahnhofstr. 17","Rastatt","","07222 3 40 55","https://www.gezim-zeitarbeit.de"
"Belu Dienstleistung GmbH & Co KG","Straßburger Str. 6","Kehl","","07851 48 20 61",""
"Bender Consulting Arbeitsvermittlung","Kleine Spitzengasse 2-4, (Altstadt-Süd)","Köln","","0221 96 67 22 05","http://www.ben-con.de"
"BENFOR MÜNCHEN","Sonnenstr. 19, (Altstadt)","München","","089 89 06 85 05","https://www.benfor-personalvermittlung.de"
"Bensch Ronny","Postplatz 3","Bautzen","","03591 53 12 75",""
"BESSER Personal Service GmbH","Lübbecker Str. 44","Kirchlengern","","05223 9 85 70 45","https://www.besser-personal.de"
"Besser Personal Service GmbH Personaldienstleistung","Am Markt 5, (Innenstadt)","Bad Salzuflen","","05222 9 60 96 20","http://www.besser-personal.de"
"Best For Dogs - und Feines für die Katze","Rabbethgestr. 7, (Rethen)","Laatzen","","05102 67 54 00",""
"Bildungs-Consulting Andreas Petrak Arbeitsvermittlung","Hefehof 23, (Gewerbegebiet Süd)","Hameln","","0171 4 68 25 15",""
"bim Personaldienstleistungen GmbH Personaldienstleistungen","Osnabrücker Str. 73","Rheine","","05971 8 99 62-0",""
"Bindan Zwickau GmbH & Co. KG","Leipziger Straße 58, (Innenstadt)","Zwickau","","0375 2 77 18-0",""
"BINDER Personalberatung","Bachgasse 2, (Ebersdorf)","Löbau","","03585 40 51 99",""
"BIS-Services Björn Strenge","Menkestr. 23, (Heidmühle)","Schortens","","04461 7 58 68 65","http://www.bis-services.de"
"BK-Personalmanagement","Kretschmerstr. 13, (Blasewitz)","Dresden","nicole.kluegl@bk-personalmanagement.de","0351 2 08 65 61",""
"bkp GmbH & Co. KG","Haid-und-Neu-Str. 18, (Oststadt)","Karlsruhe","","0721 47 04 77 20",""
"Blaumond GmbH","Messering 8B, (Friedrichstadt)","Dresden","info@blaumond24.de","0351 89 66 56-0",""
"Bode Elke","Lönsstr. 8, (Königsbach)","Königsbach-Stein","","07232 31 50 38","http://www.tc-elkebode.de"
"Borawski Ilona","Goethestr. 13, (Torno)","Leippe-Torno","","035722 3 26 25",""
"bpsm GmbH","Hermann-Böse-Str. 23, (Bürgerweide/Barkhof)","Bremen","","0421 8 36 90 79","http://bpsm-online.de"
"Bräse & Hagedorn","Kapweg 5","Berlin","","030 49 85 71 00","https://braese-hagedorn.de/"
"Bräse & Hagedorn","Messe-Allee 2","Leipzig","","0341 67 82 72 72","https://braese-hagedorn.de/"
"Brandes-Herlemann GmbH Personaldienstleistung","Carl-Bertelsmann-Str. 69, (Innenstadt)","Gütersloh","","05241 2 10 25 12",""
"Brekstar International GmbH International","Colmarer Str. 5, (Schwanheim)","Frankfurt am Main","","069 66 42 66 96","https://www.brekstar-int.com"
"Bremerhavener Beschäftigungsgesellschaft ""Unterweser"" mbH","Klußmannstr. 5, (Geestemünde)","Bremerhaven","","0471 9 31 58-0","http://schullandheim-bad-bederkesa.de"
"Bridge 5 UG (haftungsbeschränkt)","Großenhainer Str. 66, (Pieschen-Nord/Trachenberge)","Dresden","info@bridge5.de","0351 30 96 47 21",""
"Brill & Gebhardt GmbH & Co. KG","Daverdener Mühle 7","Langwedel","","04232 9 45 30 23","http://www.personalberatungbremen.wordpress.com"
"BRUNI POLKE Zeitarbeit Nord GmbH","Humboldtstr. 25","Bautzen","bautzen@polke-zeitarbeit.de","03591 3 80 14 00",""
"BRUNI POLKE Zeitarbeit Nord GmbH","Neefestr. 88, (Kappel)","Chemnitz","chemnitz@polke-zeitarbeit.de","0371 66 65 74 00",""
"Bruni Polke Zeitarbeit Nord GmbH Hauptsitz Dresden","Pfotenhauerstr. 110, (Johannstadt-Nord)","Dresden","dresden@polke-zeitarbeit.de","0351 3 12 30 30",""
"BS Benli GmbH","Geiststr. 4","Ennigerloh","","02524 2 67 94 10","https://www.bs-benli.de/"
"BS Personalmanagement Bülent Ayaz","Bruchtorwall 13, (Innenstadt)","Braunschweig","","0531 87 89 92 89",""
