"agency_name","address","city","email","phone_number","website"
"reSOURCE Dresden GmbH","Fröbelstr. 51, (Friedrichstadt)","Dresden","kontakt@resource-dresden.de","0351 89 69 04 00","http://www.resource-dresden.de"
"Rombus Gesellschaft f. Zeitarbeit mbH","Großer Hirschgraben 15, (Innenstadt)","Frankfurt am Main","frankfurt@zeitarbeit-rombus.de","069 1 33 74 03","http://www.zeitarbeit-rombus.de"
"TipTop-Personalservice GmbH & Co. KG","Gewerbering 14","Rastdorf","info@tiptop-personalservice.de","05956 9 89 28 74","https://www.tiptop-personal.de"
"Workship Personal","Am Bosenberg 43, (Außenbereich)","Ahlen","info@workship-personal.de","02528 4 18 99 44","http://www.workship-personal.de"
"ZAG Zeitarbeits-Gesellschaft GmbH","Martinstr. 33","Olpe","kontakt-oe@zag.de","02761 94 12 70","http://www.zag.de"
"Zeitgemäss Personaldienstleistungen GmbH","Bunzlauer Str. 3, (Weiden)","Köln","info@zeitgemaess-personal.de","02234 9 79 88 10","http://www.zeitgemaess-personal.de"
"ARWA Personaldienstleistungen GmbH","Wilhelmstr. 28, (Mitte)","Wiesbaden","wiesbaden@arwa.de","0611 90 10 50","http://www.arwa.de"
"""Die Zeitarbeit"" Gesellschaft für Personalleasing mbH","Eisenbahnstr. 6","Eberswalde","info@diezeitarbeit.de","03334 63 94-0","http://www.diezeitarbeit.de"
"ARBEIT UND MEHR GmbH","Hudtwalckerstr. 11, (Winterhude)","Hamburg","mail@aum-hh.de","040 46 06 35-0","http://www.arbeit-und-mehr.de"
"HPS Hamburg Port Services GmbH","Bubendeyweg 33, (Waltershof)","Hamburg","contact@hamburg-port-services.de","040 31 97 68 44","http://www.hamburg-port-services.de"
"Job Power Personaldienstleistungs GmbH","Brauhausstr. 17-19, (Wandsbek)","Hamburg","info@jobpower.eu","0172 1 63 30 86","http://www.jobpower.eu"
"K&K Industriebau und Personalbetreuungs GmbH","Woldegker Str. 4, (Katharinenviertel)","Neubrandenburg","neubrandenburg@kuk-personal.de","0395 56 91 64 39","http://www.kuk-personal.de"
"Wagenmeister GmbH Personaldienstleister","Sternthal 12A, (Wichmannsdorf)","Boitzenburger Land","office@wagenmeister-gmbh.de","039889 70 57 63","http://www.wagenmeister-gmbh.de"
"WDU Service GmbH Zeitarbeit, Glas- und Gebäudereinigung","Steinstr. 9, (Neue Zeit)","Schwedt/Oder","info@wdu-service-gmbh.de","03332 83 54 20","http://www.wdu-service-gmbh.de"
"Adecco Personaldienstleistungen GmbH","Altheimer Str. 3","Horb","horb@tuja.de","07451 53 76-0","http://www.tuja.de"
"Adecco Personaldienstleistungen GmbH","Löhrstr. 2, (Zentrum-Nord)","Leipzig","automotive-leipzig@adecco.de","0341 1 40 68 30","https://www.adecco.de/standorte/leipzig-adde_l7/"
"ADVANTA Management GmbH Zeitarbeit","Mainzer Landstr. 49, (Bahnhofsviertel)","Frankfurt am Main","frankfurt@advanta-management.de","069 30 85 50 33",""
"Agentur LIVEVENT Eventproduktion","Pasteurstr. 1A, (Niehl)","Köln","info@livevent.de","0221 5 99 18 37","http://www.livevent.de"
"ahead personal management GmbH & Co. KG","Bahnhofstr. 35, (Altstadt)","Magdeburg","info@ahead-personal.com","0391 59 75 65-0","https://www.ahead-personal.com/standorte/magdeburg"
"AkadRe GmbH","Rothenburger Str. 245","Nürnberg","info@akadre.de","0911 6 00 60 50","https://www.akadre.de/"
"AO Personal GmbH Zeitarbeit","Hanauer Landstr. 17, (Ostend)","Frankfurt am Main","frankfurt@ao-personal.de","069 4 50 00 39 00","http://www.ao-personal.de"
"ARWA Personaldienstleistungen GmbH","Clausstr. 76, (Lutherviertel)","Chemnitz","chemnitz-sued@arwa.de","0371 2 67 45 90",""
"AXIMA Personallogistik und Dienstleistungen Herford GmbH","Bäckerstr. 1719, (Innenstadt)","Herford","herford@axima-personal.de","05221 6 93 68 50","http://www.axima-personal.com"
"B&B Personaldienste GmbH Zeitarbeit","Im Neugrund 16","Groß-Gerau","info@bbpersonaldienste.de","06152 1 80 05","http://www.bbpersonaldienste.de"
"BEAUTY-full-JOBS - Personalberatung Kosmetikbranche","Schaumburger Str. 1, (Evesen)","Bückeburg","sp@bf-jobs.de","0151 15 62 23 31","https://beauty-full-jobs.de/"
"bindan GmbH","Schottstr. 2, (Altstadt)","Mainz","info.mainz@bindan-personal.de","06131 1 43 81 10","https://bindan-personal.de/"
"BVIK gGmbH","Gänsemarkt 7","Königslutter am Elm","dr.heller@bvik.de","05353 9 19 13 73","http://www.bvik.de"
"Contento Personaldienstleistungen GmbH Personaldienstleistungen","Brüsseler Str. 5, (Eschhofen)","Limburg a. d. Lahn","info@contento-gmbh.de","0171 9 53 00 14","http://www.contento-gmbh.de"
"DEKRA SE","Kaiserstr. 65/1","Rastatt","rastatt.arbeit@dekra.com","07222 7 74 48-0","https://www.dekra-arbeit.de/de"
"dialogtalente GmbH","Freinsheimer Str. 21-23, (Rheinau)","Mannheim","info@dialogtalente.com","0621 87 75 47 40","https://dialogtalente.com"
"euregio Personaldienstleistungen GmbH","Am Gut Baarking 21, (Mussum)","Bocholt","kontakt@epdl.de","02871 2 18 28 50","https://www.euregio-personaldienstleistungen.de"
"familienfreund KG","Kolonnadenstr. 2, (Zentrum-West)","Leipzig","nutzer@familienfreund.de","0341 35 54 08 12","http://www.fachkraeftesicherer.de"
"Forum K GmbH Personalmanagement","Schiede 13","Limburg a. d. Lahn","info@forum-k-gmbh.de","06431 5 90 20","http://www.forum-k-gmbh.de"
"Franz & Wach Personalservice GmbH","Ranstädter Steinweg 4, (Zentrum-West)","Leipzig","leipzig@franz-wach.com","0341 24 15 87 80","http://www.franz-wach.com"
"Gesamthafenbetriebsverein im Lande Bremen e.V.","Franziusstr. 79, (Überseehafen)","Bremerhaven","","0471 9 44 56-0",""
"Global Personalservice GmbH","Renteistr. 11","Enger","b.fahl@global-personalservice.de","05224 9 97 13 37","https://www.global-personalservice.de"
"GmbH RENTA Personaldienstleistungen","Bahnhofstr. 50","Freiberg","freiberg@go-renta.de","03731 20 21 65",""
"Gute Geister GmbH Hauspersonalvermittlung","Rathausstr. 1","Bad Homburg v. d. Höhe","info@gutegeister.net","06172 9 23 94 10","http://www.gutegeister.net"
"GVO Personal GmbH","Güntzstr. 31, (Pirnaische Vorstadt)","Dresden","info@gvo-personal.de","0351 81 04-9 63",""
"Hillert und Krack GmbH & Co. KG Agentur für Personaldienstleistungen","Flemingstr. 18, (Westend)","Fulda","info@hillert-krack.de","0661 2 50 21 90","http://www.hillert-krack.de"
"Institut Silvia Habedank","Seelhorststr. 42, (Zoo)","Hannover","office@habe-dank.de","0511 34 42 51","https://www.habe-dank.de"
"iperdi GmbH","Leipziger Str. 117, (Mickten)","Dresden","dresden@iperdi.de","0351 83 36 02-0",""
"Job find 4 you Personalmanagement GmbH","Hofkamp 8, (Epe)","Gronau (Westf.)","info@jobfind4you.de","02565 4 07 73-0","http://www.jobfind4you.de"
"Job2Job GmbH Zeitarbeit","Pyrmonter Str. 42, (Klütviertel)","Hameln","info@job2job-gmbh.de","05151 5 56 94 30","https://www.job2job-gmbh.de"
"K & S Personalleasing GmbH","N 7 13, (Quadrate)","Mannheim","info@ks-personal.jobs","0621 1 20 30-0","http://www.ks-personalleasing.de"
"Kallies Uwe","Fichtestr. 1A","Bautzen","info@stellenangebote-oberlausitz.de","03591 5 31 68 23","https://www.stellenangebote-oberlausitz.de/"
"KD-Jobservice","Neulandstr. 10, (Fledder)","Osnabrück","office@kdjobservice.de","0541 4 09 59 24","http://www.kdjobservice.de"
"König GmbH & Co. KG","Augustaanlage 30, (Oststadt)","Mannheim","moringen@koenigkg.de","0621 97 66 42 20",""
"Maximum Personalmanagement GmbH","Devrientstr. 2, (Südstadt)","Hannover","info@maximumpersonal.de","0511 54 48 88 30","https://www.maximumpersonal.de"
"Meyer Fachkräfte GmbH Niederlassung Köln","Heumarkt 54, (Altstadt-Nord)","Köln","koeln@meyer-fachkraefte.de","0221 78 96 35 70","http://www.meyer-fachkraefte.de"
"Next Step Personal GmbH","Hildesheimer Str. 11, (Südstadt)","Hannover","info@nextstep-personal.de","0511 8 98 22 72-0","http://nextstep-personal.de"
"Office People","Rheinstr. 42, (Geestemünde)","Bremerhaven","lahr@office-people.de","0471 94 81 84-0",""
"OPPM OFFICE Professional-PM-GmbH","Friedrich-Engels-Str. 15A, (Innenstadt)","Riesa","riesa@office-personal.com","03525 51 88 78-0",""
"Orizon GmbH Personaldienstleistung","Budapester Str. 31, (Südvorstadt-West)","Dresden","dresden@orizon.de","0351 4 40 05-0",""
"pd Personaldienst in Münster GmbH","Martin-Luther-King-Weg 32","Münster","info-pdmi@personaldienst.de","0251 41 84 70","https://www.personaldienst.de"
"Personalhaus Bad Salzuflen","Lange Str. 45, (Innenstadt)","Bad Salzuflen","info@personalhaus-bs.de","05222 98 30 90","https://www.personalhaus-gruppe.de"
"PLSH Personal-Logistik-Service","Styrumstr. 2","Bruchsal","","07251 9 32 55-0",""
"PSA Ges. für Personaldienstleistungen mbH","Bessemerstr. 1, (Schinkel)","Osnabrück","","0541 4 08 90 01",""
"PSM PersonalService Mansmann GmbH","Werner-von-Siemens-Str. 2-6","Bruchsal","info.bruchsal@psm-personal.de","07251 9 32 39-0","http://www.psm-personal.de"
"Referenz Personal GmbH","Allee 9","Rodenberg","info@referenz-personal.de","0173 6 96 11 11","http://www.referenz-personal.de"
"RPS Raichle Personal Service GmbH","Maximilianstr. 8, (Zentrum)","Bonn","bonn@rps-raichle.de","0228 63 10 17","http://www.rps-raichle.de"
"Schmidt Personalservice UG","Marktstr. 3, (Innenstadt)","Rheine","","05971 9 14 15 68",""
"Seifert Personal Service GmbH","Rauentaler Str. 45","Rastatt","info@sps.jobs","07222 40 56 39-0","https://sps.jobs"
"ServicePartnerEnergie","Ferdinand-Rhode-Str. 12, (Zentrum-Süd)","Leipzig","d.bunke@servicepartnerenergie.de","0172 8 52 15 62","http://www.servicepartnerenergie.de"
"Sky Personal Inh. Alexander Geworsky Personaldienstleistungen","Neustädter Str. 20, (Innenstadt)","Bielefeld","","0521 58 80 97-0",""
"Sprungbrett Personalservice GmbH","Rheinstr. 32","Nastätten","na@sprungbrett-nastaetten.de","06772 96 75 50","http://www.sprungbrett-nastaetten.de"
"students2business GmbH","Landauerweg 26","Bremen","info@students2business.de","0174 9 67 42 91","http://www.students2business.de"
"Studitemps GmbH Zeitarbeit","Im Mediapark 4a, (Neustadt-Nord)","Köln","koeln@studitemps.de","0221 67 77 62 62","http://studitemps.de/standorte/region-west/raum-koeln/"
"Time Work Personaldienstleistungen GmbH","Puschkinstr. 51","Eilenburg","","03423 7 00 97 07",""
"VPL Personal Leasing GmbH","Garbenheimer Str. 15-17","Wetzlar","wetzlar@vpl-personal.de","06441 94 62 41","http://vpl-personal.de/wetzlar"
"wolf personalmanagement GmbH","Große Friedberger Str. 42, (Innenstadt)","Frankfurt am Main","frankfurt@wolf-personalmanagement.de","069 92 88 57 60","http://www.wolf-personalmanagement.de"
"Wolfsburger PersonalService Falke GmbH","Gerta-Overbeck-Ring 1-11, (Reislingen)","Wolfsburg","team@wps-wolfsburg.de","05363 8 10 77 70","http://wps-wolfsburg.de/"
"Wuttke Martina Dipl.-Psych. Unternehmensberatung","Trichtergasse 14","Aachen","info@topp.biz","0241 40 84 02","http://www.topp.biz"
"manus Zeitarbeit Bad Salzungen","Heinrich-Heine-Str. 40","Bad Salzungen","basa@manus-zeitarbeit.de","03695 85 88 24-0","https://manus-zeitarbeit.de"
"Rosinke Personalservice GmbH","Georg-Schumann-Str. 323, (Wahren)","Leipzig","leipzig@rosinke-gmbh.de","0341 3 31 73 74-0","http://rosinke-gmbh.de/"
"FOURTEENONE White GmbH","Am Neumarkt 2-4","Senftenberg","senftenberg@fourteenone.de","03573 8 10 39-0","http://www.fourteenone.de"
"DAS PERSONAL Ges. für Personal-Service mbH","Gürzenichstr. 25","Köln","info@das-personal.de","0221 2 58 14 86","http://www.das-personal.de"
"Gottwald GmbH","Goethestr. 17, (Ludwigsvorstadt)","München","info@gottwald-muenchen.de","089 59 62 06","http://www.gottwald-augsburg.de"
"Klario Dienstleistung GmbH","Emil-von-Behring-Str. 32, (Empelde)","Ronnenberg","info@klario.eu","0511 37 35 10 94",""
"UFAR Unternehmen für Arbeitnehmerüberlassung GmbH Zeitarbeit","Koblenzer Str. 29","Siegen","info@ufar.de","0271 4 05 77 80","http://www.ufar.de"
"Nazareth Personal GmbH","An der Halle 400 1, (Gaarden-Ost)","Kiel","kontakt@nazareth-personal.de","0431 26 04 88 88","http://www.nazareth-personal.de"
"Orizon GmbH Personaldienstleistung","Großer Burstah 23, (Altstadt)","Hamburg","hamburg2@orizon.de","040 68 87 56-0","http://www.orizon.de"
"IDEA Service Personaldienstleistungen GmbH","Pfinztalstr. 46-50, (Durlach)","Karlsruhe","personal-ka@idea-service.de","0721 6 80 31 11","https://www.idea-personal.de/"
"Jobcenter Kreis Heinsberg Nebenstelle Erkelenz","Hermann-Josef-Gormanns-Str. 14-16","Erkelenz","","02431 97 37-0",""
"workflow + GmbH Personnel Solutions","Zeller Str. 1-3","Bensheim","bensheim@workflowplus.de","06251 98 94 80","http://www.workflowplus.de"
"S.C.O. Gebäudereinigungs GmbH","Fabrikstr. 26","Plochingen","info@scogmbh.de","07153 91 00 17","http://www.scogmbh.de/"
"Amicus Organisation für Arbeit und Personal GmbH Zeitarbeit","Große Bockenheimer Str. 41, (Innenstadt)","Frankfurt am Main","frankfurt-buero@amicus.de","069 1 33 89 03","http://www.amicus.de"
"MBI Personal GmbH Pflegedienste","Grenzhausener Str. 51","Weitersburg","info@mbipersonal.de","02622 89 44 40","http://www.mbipersonal.de"
"Personal Neuser Arbeitsvermittlung","Im Brühl 12","Fischingen","info@personal-neuser.de","07628 80 06 68","http://www.personal-neuser.de"
"GVO Personal GmbH","Alter Teichweg 13, (Barmbek-Süd)","Hamburg","hamburg@gvo-personal.de","040 61 13 65-0","http://www.gvo-personal.de"
"TEMPTON Personaldienstleistungen GmbH","Fackenburger Allee 11, (St. Lorenz Nord)","Lübeck","info@tempton.de","0451 80 86 85-6","http://www.tempton.de"
"Akzent Personaldienstleistungen GmbH","Otto-von-Guericke-Str. 86A, (Altstadt)","Magdeburg","magdeburg@akzent-personal.de","0391 5 35 79-0","https://www.akzent-personal.de/jobs-in-magdeburg"
"Busche Personalmanagement GmbH","Domeierstr. 19","Hameln","info@busche-personal.de","05151 9 62 33-0","http://www.busche-personal.de"
"enz personalservice GmbH","Bismarckstr. 116, (Mitte)","Ludwigshafen am Rhein","info@enz-personalservice.de","0621 8 35 99 88-0","http://enz-personalservice.de"
"Jobcenter Leipzig","Georg-Schumann-Str. 150, (Möckern)","Leipzig","jobcenter-leipzig@jobcenter-ge.de","0341 91 31 07 05","https://www.leipzig.de/buergerservice-und-verwaltung/aemter-und-behoerdengaenge/behoerden-und-dienstleistungen/dienststelle/jobcenter-leipzig-53b14a029510d"
"MVB Bergischer Personalservice GmbH","Odenthaler Str. 19, (Bergisch Gladbach)","Bergisch Gladbach","info@bergischer-personalservice.de","02202 9 57 95-0","http://www.Bergischer-Personalservice.de"
"Avance Personal Service Zeitarbeit","Thiemstr. 135, (Spremberger Vorstadt)","Cottbus","cottbus@avance-personal.de","0355 29 01 41 70","http://www.avance-personal.de"
"A-TEAM Zeitarbeit und Personalmanagement GmbH Zeitarbeit","Große Bockenheimer Str. 50, (Innenstadt)","Frankfurt am Main","info@ateam-frankfurt.de","069 92 03 90 60","http://www.ateam-frankfurt.de"
"ACTIEF Personalmanagement GmbH","Am Schlossplatz 1/4","Rastatt","rastatt@actief-personal.de","07222 9 68 99-0",""
"Actief Personalmanagement GmbH","Rathausplatz 1","Lahr","info.lahr@isu-personal.de","07821 9 80 52-0","http://www.ISU-personal.de"
"Adecco Personaldienstleistungen GmbH Zeitarbeit","Bahnhofstr. 44-46","Wiesbaden","info@adecco.de","0611 45 03 60","http://www.adecco.de"
"Aktiv Personal-Service GmbH","Königstr. 55, (Mitte)","Hannover","hannover@aktivpersonalservice.de","0511 89 84 38-0","http://www.aktivpersonalservice.de"
"alpha Personal-Service GmbH Zeitarbeitsunternehmen","Altplauen 1, (Plauen)","Dresden","dresden@personalservice-alpha.de","",""
"Argo Personal Service GmbH","Berliner Allee 46, (Mitte)","Hannover","hannover@argo-personal.de","0511 12 34 59-0","http://www.argo-personal.de"
"avitea GmbH","Technologiepark 13, (Kernstadt)","Paderborn","info@avitea.de","05251 14 83-0","http://www.avitea.de"
"dr. gawlitta (BDU) e.K.","Rathausstr. 28, (Beuel)","Bonn","info@gawlitta-hr.de","0228 6 29 30-0","http://www.gawlitta-hr.de"
"Franz & Wach Personalservice GmbH","N 7 11, (Quadrate)","Mannheim","mannheim@franz-wach.com","0621 40 17 10-30","https://bewerber.franz-wach.de/standorte/mannheim/"
"Göbig Personal GmbH Arbeitsvermittlung","Kasinostr. 5, (Mitte)","Darmstadt","info@goebig-personal.de","06151 1 73 40","http://www.goebig-personal.de"
"Graeber & Partner Fachpersonal GmbH","Rudolf-Diesel-Str. 63A, (Coerde)","Münster","service@graeber-partner.de","0251 5 55 27","http://www.graeber-partner.de"
"Hanseflex GmbH & Co. KG","Schloßstraße 82","Hamburg","hamburg@hanseflex.de","040 37 70 76 40","https://www.hanseflex.de/"
"Jobcenter Kreis Heinsberg","Schafhausener Str. 50","Heinsberg","","02452 97 62-0",""
"PAV Christa Thielking - Steuer und Recht","","Freiburg im Breisgau","kontakt@pav-steuerundrecht.de","0176 24 23 48 59","https://www.pav-steuerundrecht.de"
"PersonalKonzept Meurer GmbH","Theaterstr. 33","Aachen","info@pk-meurer.de","0241 46 36 38 30","http://www.pk-meurer.de"
"RUNPARTNER GmbH","Rotebühlstr. 102, (West)","Stuttgart","info@runpartner.de","0711 93 52 12 00",""
"Sprungbrett Therapiehilfe Bremen GmbH","Holsteiner Str. 91-99, (Osterfeuerberg)","Bremen","sprungbrett@therapiehilfe.de","0421 42 75 62 20",""
"TERTIA Berufsförderung","Bürgermeister-Smidt-Str. 9, (Mitte)","Bremerhaven","","0471 97 24 78 40",""
"TTA Personal GmbH","Ludwigstr. 8, (Maxvorstadt)","München","info@tta-prsonal.de","089 21 55 84 01","http://www.tta-personal.de"
"youdocom GmbH & Co. KG","Europaallee 2","Bad Hersfeld","info@youdocom.de","06621 17 24 10","http://www.youdocom.de/de"
"ZAG Zeitarbeits-Gesellschaft GmbH","Neumarkt 9-10, (Innenstadt)","Osnabrück","kontakt-os@zag.de","0541 3 50 73-0","http://www.zag.de"
"ZIP Zeitarbeit + Personalentwicklung GmbH Zeitarbeitsunternehmen","Westerstr. 10, (Alte Neustadt)","Bremen","info@zipzeit.de","0421 1 73 81-0","http://www.zipzeit.de"
"Pflegekraft-gesucht.net","Goebenstr. 14, (St. Gertrud)","Lübeck","info@pflegekraft-gesucht.net","0179 2 93 04 37","https://pflegekraft-gesucht.net"
"Zeitlimit Personaldienstleistungen GmbH","Alter Markt 10, (Altstadt)","Kiel","kontakt@zeitlimit-kiel.de","0431 2 10 70 69-0","http://www.zeitlimit.com"
"Zeitlimit Personaldienstleistungen GmbH","Holm 44, (Altstadt)","Flensburg","kontakt@zeitlimit-kiel.de","0461 5 09 00 40-0","http://www.zeitlimit.com"
"Zeitlimit Personaldienstleistungen GmbH","Kröpeliner Str. 37, (Stadtmitte)","Rostock","kontakt@zeitlimit-rostock.de","0381 1 21 66 66-0","https://www.zeitlimit.de/"
"DB Consulting","Letelner Grund 11b","Minden","info@db-consulting.com.de","0171 1 25 78 69","http://www.db-consulting.com.de"
"A. Hora","Gerhart-Hauptmann-Str. 9, (Schmellwitz)","Cottbus","a.horagmbh@web.de","0173 2 98 68 77","http://www.A-Hora.de"
"A. HORA GmbH","Gerhart-Hauptmann-Str. 15, (Schmellwitz)","Cottbus","a.horagmbh@web.de","0355 8 62 94 05","http://www.A-HORA.de"
"AB Zeitpersonal GmbH","Gerichtsplatz 7, (Mitte)","Cottbus","info@ab-zeitpersonal.de","0355 49 43 63-0",""
"ACCOMMPANY Unternehmenskommunikation Dr. Wilm OHG","Alte Dorfstr. 5","Thaden","info@accommpany.de","04872 91 34","http://www.accommpany.de"
"AfA Agentur für Arbeitsvermittlung GmbH","Bahnhofstr. 49","Bad Oldesloe","oldesloe@afa.de","04531 17 87-0","http://www.afa.de"
"allmedi personallogistik gmbh Zeitarbeit","Landwehr 2, (Hohenfelde)","Hamburg","info@allmedi.de","040 38 90 47 57","http://www.allmedi.de"
"AnyTime GmbH Zeitarbeit","Stiftstr. 32, (St. Georg)","Hamburg","info@anytime-hamburg.de","040 2 84 10 78-0",""
"ARWA Personaldienstleistungen GmbH","Steinstr. 1","Prenzlau","prenzlau@arwa.de","03984 7 18 52-0","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Personalservice","Eisenbahnstr. 22","Fürstenwalde/Spree","fuerstenwalde@arwa.de","03361 3 77 87-0","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Personalservice","Gänsemarkt 44, (Neustadt)","Hamburg","hamburg@arwa.de","040 8 97 25 28-0","http://www.arwa.de"
"ARWA Personaldienstleistungen GmbH Personalservice","Harburger Rathausstr. 33, (Harburg)","Hamburg","harburg@arwa.de","040 7 97 51 28-0","http://www.arwa.de"
"ASE Arbeitslosen-Service-Einrichtung","Alte Gartenstr. 24","Lauchhammer","ase-lauchhammer@alv-brandenburg.de","03574 29 80",""
"Augustin & Holz Service GbR","Prenzlauer Str. 3","Gramzow","","039861 6 04-0",""
"Augustin Service GmbH","Seeweg 1","Grünow","","039857 39 00 08",""
"AUREANord GmbH","Neue Große Bergstr. 9, (Altona-Altstadt)","Hamburg","hamburg@hr7-gmbh.de","040 3 61 57 39-0","https://www.hr7-gmbh.de"
"AviationPower","Obenhauptstr. 3, (Groß Borstel)","Hamburg","info@arpz.com","040 35 53 97-0","http://www.arpz.com"
"AZ GmbH","Deichstr. 48, (Altstadt)","Hamburg","info@ludwig-paehlke.de","040 8 54 02 88","http://www.azgmbh.de"
"Becker Hauspersonal","Tulpenweg 3, (Obermarschacht)","Marschacht","info@becker-hauspersonal.de","04176 9 48 01 69","http://www.becker-hauspersonal.de"
"Betreuungsagentur Nord UG (haftungsbeschränkt)","Am Wald 2a","Selent","kontakt@betreuungsagentur-nord.de","04307 8 23 34 60","http://www.betreuungsagentur-nord.de"
"bindan GmbH","Willy-Brandt-Ufer 10, (Gaarden-Ost)","Kiel","info.kiel@bindan-personal.de","0431 38 57 78-20","http://www.bindan-personal.de"
"Briese Ingo Arbeitsvermittlung","Berliner Str. 65","Bernau bei Berlin","av-ib@gmx.de","03338 70 38 09",""
"Büro- und Objekteinrichtung","Joachim-Gottschalk-Str. 11","Senftenberg","kontakt@bretschneider-design.de","03573 3 65 79 46",""
"CareFlex Personaldienstleistung GmbH","Holstenstr. 26, (Altstadt)","Kiel","kiel@careflex.de","0431 6 96 73 10","http://www.careflex.de"
"CareProfis GmbH","Bahnhofstr. 100","Quickborn","info@careprofis-ambulant.de","04106 6 27 96-0","http://www.careprofis-pflegedienst.de"
"Compenz Personalberatung Marc Pfingsten","Ludwig-Erhard-Str. 6, (Altstadt)","Hamburg","info@compenz.de","040 45 06 38 99","https://compenz.de"
"CONSENS Zeitarbeit GmbH","","Hamburg","info@consens-zeitarbeit.de","040 40 00 91","https://www.consens-zeitarbeit.de/de"
"Consens Zeitarbeit GmbH","Osterstr. 116, (Eimsbüttel)","Hamburg","info@consens-zeitarbeit.de","040 40 00 31","https://www.consens-zeitarbeit.de/de"
"DAA Deutsche Angestellten- Akademie GmbH","Rosenstr. 19","Lüchow (Wendland)","information@daa.de","05841 7 09 11 77","http://www.daa-luechow.de"
"DAA Deutsche Angestellten- Akademie GmbH","Schweriner Str. 23","Ludwigslust","info.schwerin@daa.de","03874 2 50 98 75","http://www.daa-schwerin.de"
"DentalMerge, Möller & Schuster GbR Unternehmensberatung","Rubinstr. 71","Heiligenhafen","info@dentalmerge.de","04362 5 02 41 69","http://www.dentalmerge.de"
"develawpment GbR Vermittlungsagentur","Poststr. 14-16, (Neustadt)","Hamburg","info@develawpment.de","040 35 71 94 00","https://www.develawpment.de"
"DG Arbeitsvermittlung GbR","Karl-Marx-Platz 1","Eberswalde","info@dg-arbeitsvermittlung.de","0151 58 74 42 33",""
"Die Job-Börse GmbH Zeitarbeit","Von-Melle-Park 2, (Rotherbaum)","Hamburg","angelika.haumann@jobcafe.de","040 41 62 38 40","http://www.jobcafe.de"
"Die p.A.- GmbH Personalleasing","Elisabethstr. 18","Strausberg","info@die-pa.de","03341 3 07 83","http://www.die-pa.de"
"Eß Gunter Bau- und Industriemaschinen","Forstweg 78, (Harksheide)","Norderstedt","","040 5 25 20 01",""
"Eß Gunter, Bau- & Industrie-Vertretungen, Baumaschinen-Einsatzvermittlungen","Forstweg 78, (Harksheide)","Norderstedt","","040 52 11 23-0",""
"Exklusives Recruiting GmbH Marion Schmitz Arbeitsvermittlung","Jungfernstieg 7, (Neustadt)","Hamburg","marion.schmitz@exklusives-recruiting.de","040 37 42 35 15","http://www.exklusives-recruiting.de"
"Expert Personalservice","Kochhorstweg 51","Elsterwerda","elster@expert-personalservice.de","03533 60 70 90","http://www.expert-personalservice.de"
"Experts & Talents Hamburg","Schloßstr. 8a","Hamburg","","040 8 79 35 03-0","http://www.experts-talents.de"
"FITS job konzepte GmbH","Eiffestr. 48, (Borgfelde)","Hamburg","info@fits-job-konzepte.de","040 37 89 03-0","http://www.fits-job-konzepte.de"
"Frank Sebastian","Lenzweg 18, (Lokstedt)","Hamburg","info@elbsitter.com","01575 4 59 96 54","https://elbsitter.com"
"Gramkow Marianne Jobagentur","","","","0162 4 74 94 81",""
"Grone Personal-Service Schleswig-Holstein GmbH Zeitarbeit","Am Flugplatz 4, (St. Jürgen)","Lübeck","t.mueller@grone.de","0451 5 04 04 40","http://www.grone.de/standorte/schleswig-holstein/grone-bildungszentrum-luebeck"
"GS Company GmbH & Co.KG","Querstr. 48, (Schmellwitz)","Cottbus","info@gs-company.de","0355 28 91 37 80","http://www.gs-company.de"
"Hanseteam Partner für Personal","Neuer Wall 32, (Neustadt)","Hamburg","info@hanseteam.de","040 36 98 76-0","http://www.hanseteam.de"
"Hiller Bildung & Beratung GmbH","","Erkner","ines.laser@hiller-bildung.de","03362 8 89 20 93","http://www.hiller-bildung.de"
"Hofmann I. K. GmbH","","Prenzlau","aalen@hofmann.info","03984 7 18 07 08","http://www.hofmann.info"
"Hollaender Search Christiane Holländer Personalberatung","Schmiedestr. 11","Niebüll","info@hollaender-search.de","04661 6 76 85 17","http://www.hollaender-search.de"
"home of jobs holding GmbH","Bleichenbrücke 11, (Neustadt)","Hamburg","info@homeofjobs.de","040 7 34 42 99-20","http://www.homeofjobs.de"
"I. K. Hofmann GmbH - Hamburg 1","Spaldingstr. 77a, (Hammerbrook)","Hamburg","hamburg@hofmann.info","040 2 38 80 70","https://www.hofmann.info/standorte/hofmann-deutschland/detail/standort/hamburg/"
"I. K. Hofmann GmbH - Hamburg 2","Alter Wall 67-69, (Altstadt)","Hamburg","hamburg2@hofmann.info","040 36 09 39 40","https://www.hofmann.info/jobsuche-zeitarbeit/hamburg/"
"IC TEAM Personaldienste GmbH","Sachsendorfer Str. 5, (Groß Gaglow)","Cottbus","cottbus@ic-team.de","0355 2 90 35 08-0","http://www.ic-team.de"
"Intertemp Personaldienstleistungen Ost GmbH Zeitarbeit","Roßkaupe 10","Senftenberg","senftenberg@intertemp.de","03573 87 07 99","http://www.tempton.de"
"J&G Personal Management GmbH","Langenhorner Chaussee 155, (Langenhorn)","Hamburg","info@jg-personal.de","040 4 11 88 38 90","http://www.jg-personal.de"
