"agency_name","address","city","email","phone_number","website"
"Schell Höniger GmbH","Gutenbergstr. 4, (Baumberg)","Monheim am Rhein","info@schell-hoeniger.de","02173 96 42 74","https://www.schell-hoeniger.de"
"Scherer Helmut Baugeschäft GmbH","Hauptstr. 55A, (Batzhausen)","Seubersdorf i.d.OPf.","info@scherer-bau.de","09497 10 14",""
"Schleif Andreas Bauunternehmen","Alzeyer Str. 4","Gensingen","info@schleif-bau.de","06727 89 56 67","http://www.schleif-bau.de"
"Schneider Bau GmbH & Co.KG","Poststr. 5","Großharthau","info@s-bau.de","035954 56 99 91",""
"Schreinerei Thomas Rapp","Böhringer Str. 20","Epfendorf","kontakt@schreinereirapp.de","074047125","http://www.schreinereirapp.de"
"Schünke Bauzentrum","Laubwaldstr. 8","Singen (Hohentwiel)","kontakt@schuenke.de","07731 87 41-0","https://www.fschuenke.de"
"Schütt Michael, Baubetrieb Massivbau","Wettinstr. 17","Weinböhla","michaelschuett@t-online.de","",""
"Schwabe Georg","Buschweg 21","Hövelhof","schwabe-georg@arcor.de","05257 93 67 47","https://www.klinker-tiefbau.de/"
"SCHWARZ +FREITAG GMBH","Münchener Str. 53","Freilassing","baumit@schwarzundfreitag.de","0171 1 07 06 60","https://www.schwarzundfreitag.de"
"Schweinsteiger Bau GmbH & Co K","Roseggerstr. 3","Rohrdorf","info@schweinsteiger-bau.de","08032 70 76 55","http://www.schweinsteiger-bau.de"
"Schwert Alfred Bauunternehmen","Theodorstr. 280, (Rath)","Düsseldorf","info@bauunternehmen-schwert.de","0211 51 80 88 52",""
"se-tech GmbH","Schafflerstr. 6","Brunnthal","info@se-tec.com","0172 4 21 33 72","http://www.se-tec.com"
"SelbWERK GmbH","Einsteinstr. 1","Selb","info@selbwerk.de","09287 99 44-0",""
"Silbe Gebr. GmbH & Co. KG","Mozartstr. 9","Leun","kontakt@gebr-silbe.de","06473 93 10 30","http://www.gebr-silbe.de"
"Sobireg Matthias Dipl.-Ing. Baunternehmen GmbH & Co. KG","Unterer Winkel 3, (Meinbrexen)","Lauenförde","info@sobireg-bau.de","0174 3 23 77 48","http://www.sobireg-bau.de/"
"Sparger Markus HTS-Bau Bauunternehmen","Unterschlauersbacher Hauptstr. 11, (Unterschlauersbach)","Großhabersdorf","markus.sparger@t-online.de","09105 99 85 53",""
"Stäbler & Weinmann Wohnbau oHG","Friedrich-List-Str. 40, (Echterdingen)","Leinfelden-Echterdingen","immobilien@staebler-weinmann.de","","https://www.staebler-weinmann.de"
"Stang Jürgen","Pflugstr. 3, (Richrath)","Langenfeld (Rheinland)","info@bauunternehmen-stang.de","02173 7 67 45",""
"Steffan Robin","Plauensche Str. 11","Falkenstein/ Vogtland","bmd_robin_steffan@yahoo.de","0174 3 24 21 46",""
"Steinmetz GmbH Co. KG Bauunternehmen, Transportbeton","Am Alten Bahnhof 4","Brensbach","info@steinmetz-bau.de","06161 5 23","http://www.steinmetz-bau.de"
"Sturm + Müller BauunternehmungGmbH","Hörschweiler Str. 18","Schopfloch","mail@sturm-mueller.com","07443 60 49","http://www.sturm-mueller.com"
"SW Bautechnik GmbH","Hofgartenstr. 61, (Haubersbronn)","Schorndorf","mail@sw-bautechnik.de","07181 48 57 67","https://www.sachverstaendiger-schorndorf.de"
"Theuerkaufer Bau GmbH","Hemmersheimer Str. 8","Aub","info@theuerkaufer.de","09335 2 32",""
"Thiele Bau GmbH","Marktstr. 21","Salzkotten","info@thiele-bau.com","05258 9 74 79 09","http://www.thiele-bau.com"
"Thummen Pierre GmbH Bauunternehmung","Großwies 8, (Humes)","Eppelborn","pthummen@aol.com","06881 89 85 16","http://www.Thummen-bau.de"
"TNK BAU UG (haftungsbeschränkt)","Scheuerweg 1","Waxweiler","info@tnk-bau.de","0175 5 87 20 92","http://www.tnk-bau.de"
"Torsten Krause Haustechnik Torsten Krause","Paul-Wittsack-Str. 13, (Lindenhof)","Mannheim","info@haustechnik-krause.net","0621 81 56 15","http://www.haustechnik-krause.net"
"Uhlig Uwe Bauunternehmen","Klaffenbacher Hauptstr. 84, (Klaffenbach)","Chemnitz","bauunternehmen.uhlig@t-online.de","0371 2 56 07 12","https://www.uhlig-bauunternehmen.de/"
"Uli Biskoping Straßen- u. Tiefbau e.K. Bauunternehmen","Hauptstr. 43","Eslohe (Sauerland)","kontakt@uli-biskoping-tiefbau.de","02973 90 88 99","http://www.uli-biskoping-tiefbau.de"
"Usebach's Rosdorfer Baugeschäft","Grabenbreite 2","Rosdorf","info@usebach.de","0551 78 15 66","https://www.usebach.de"
"Uzun Bauunternehmung","Kapellenstr. 38","Hennef (Sieg)","info@bauunternehmung-uzun.de","",""
"Uzun Bauunternehmung","Kapellenstr. 38","Hennef (Sieg)","info@bauunternehmung-uzun.de","02242 9 18 05 46","http://www.bauunternehmung-uzun.de"
"V & M - Bau GmbH","Süchtelner Str. 137, (Rahser)","Viersen","ve.und.me.bau@gmail.com","02162 3 64 79 15",""
"Werner Bommhardt Bauunternehmen GmbH & Co. KG Bauuntern.","Forststr. 3, (Bischhausen)","Waldkappel","kontakt@bommhardt-bau.de","05658 9 89 50","http://www.bommhardt-bau.de"
"Wilhelm Petz Bauunternehmung","Stahlgruberring 25, (Trudering)","München","info@petz-bau.de","089 42 90 40","http://www.petz-bau.de"
"Willi Riechmann Bau-","Holzhauser Str. 48, (Minderheide)","Minden","info@riechmanngmbh.de","0571 4 47 25","https://www.riechmanngmbh.de/"
"Witzgall Hermann Bauunternehmen","Gartenstr. 1","Stammbach","witzgall-bau@t-online.de","09256 3 22",""
"Wolfenbütteler Baugesellschaft mbH","Bansleber Str. 4","Schöppenstedt","info@wobau-wf.de","05332 9 46 42 57","https://wobau-wf.de"
"WS-Hausbau","Am Dammacker 9, (Goddelau)","Riedstadt","info@riewo-bau.de","06158 9 17 93 20","http://www.ws-hausbau.de"
"Wysocki Bau GmbH","Bahnstr. 28, (Pesch)","Korschenbroich","wysockibaugmbh@gmx.de","0172 9 67 36 52",""
"Z.T. Bauservice GmbH","Gärtnerstr. 3, (Hertmannsweiler)","Winnenden","info@zt-bauservice.de","07195 5 87 74 70","https://zt-bauservice.de"
"Zimmermann Bauen","Begauer Mühlenweg 2","Eschweiler","info@zimmermannbauen.de","02403 8 86 91 92","https://www.zimmermannbauen.de/"
"Concept Bau u. Immobilienservice GmbH","Herderstr. 3","Hilden","info@concept-koerver.de","02103 24 12 04",""
"Projektbau Minden Weser - PMW-BAU Bauunternehmen Minden","Bremer Str. 58, (Todtenhausen)","Minden","kontakt@pmw-bau.de","0152 31 36 07 87","https://www.pmw-bau.de"
"Ackermann Bau GmbH Bauunternehmen","Altrheinstr. 25, (Nordheim)","Biblis","info@ackermannbau.de","06245 87 80","http://www.ackermannbau.de"
"Baugeschäft Guido Ziemek GmbH","Dieckbornstr. 8, (Linden-Mitte)","Hannover","g.z.bau@htp-tel.de","0511 44 85 81","http://ziemek-bau.de"
"K & K Bau GmbH","Torgauer Str. 6","Wurzen","info@kundk-bayern.de","03425 92 76 80","http://www.k-k-bau.com"
"N&L Bau","Grünauerstr. 6","Neuburg","info@nl-bau.de","0151 62 43 31 18","http://nl-bau.de"
"Raab Karcher","Außerhalb Sponsheim 8","Bingen","rathenow@raabkarcher.de","06721 40 50","http://www.raabkarcher.de/bingen"
"Bauhaus AG","Eppelheimer Str. 48, (Weststadt)","Heidelberg","service@bauhaus.info","06221 7 57 90-0","https://www.bauhaus.info/fachcentren/fachcentrum-heidelberg/fc/636"
"Leoni Bau","Iburger Str. 59, (Schölerberg)","Osnabrück","info@leoni-bau.de","0176 71 96 43 78","http://www.leoni-bau.de"
"db-bau-betreuungs GmbH","Lagestr. 12","Löningen","info@db-bau.com","05432 94 42-0","http://db-bau.com"
"Schultz Bauconcept Planungs- und Bauleistungs GmbH","Duisburger Str. 21, (Lintorf)","Ratingen","info@bauconcept-ratingen.de","02102 55 89 14",""
"Wolfgang Krüger","Weberstraße 19a","Schwielowsee","info@beton-erdbau-potsdam.de","033209 7 02 39","https://www.beton-erdbau-potsdam.de/"
"Börgert Buß Bauunternehmen GmbH","Neuer Weg 133","Wiesmoor","info@buss-bauunternehmen.de","04944 9 10 10","http://www.buss-bauunternehmen.de"
"Sammet Wohn- und Gewerbebau GmbH","Finkenschlag 23","Langenzenn","info@sammet-bau.de","09101 10 07",""
"Wagener Francisco","Heldstr. 61","Kleve","franciscow@gmx.de","01520 3 22 11 04",""
"Bau + Idee GmbH","Franz-Nißl-Str. 16, (Allach)","München","mail@bauidee.info","0173 2 63 13 57","https://www.bauidee.info"
"Tiefenbach-Bau GmbH","Keplerstr. 5, (Vluyn)","Neukirchen-Vluyn","info@tiefenbach-bau.de","02845 93 69-0","https://tiefenbach-bau.de"
"TS-Bau GmbH","Benzstr. 5, (Epe)","Gronau (Westf.)","info@tsbau-gronau.de","02562 81 97 66","http://www.tsbau-gronau.de"
"BGL Consult","Sonnenstr. 55","Zellingen","info@bgl-consult.de","09364 81 69 09","https://www.bgl-consult.de"
"Der Hausmeister Hermann Becker GmbH","Industriestr. 44","Mülheim an der Mosel","info@becker-hausmeister.de","06534 9 47 78 80","http://www.becker-hausmeister.de"
"Hinkel Matthias Bauunternehmen","Hübner Str. 89, (Reitzenhain)","Marienberg","info@rolfhinkelbau.de","",""
"Hüttinger F. Bau KG Bauunternehmen","Geislohe 38, (Geislohe)","Pappenheim","info@fhg-bau.de","09149 94 11-0",""
"Pfeiffer Musterhaus","Im Herrmannshof 11","Burgoberbach","info@bau-pfeiffer.de","0170 5 64 14 23","http://www.bau-pfeiffer.de"
"cerdo Fachwerkhaus André Eidam","Ernst-Thälmann-Str. 16","Neuenhagen bei Berlin","info@cerdo-fachwerkhaus.de","03342 4 24 27 30","http://www.cerdo-fachwerkhaus.de"
"Schaffner Bau GmbH","Kirschenleite 34","Schnaittach","schaffner-bau@t-online.de","09153 9 24 96 88",""
"Adolf Rohde GmbH Bauunternehmung","Henschelstr. 4, (Hackenbroich)","Dormagen","info@rohdebau.de","02133 2 60 22-0",""
"Anton Gruben Bauunternehmung GmbH","Potshauser Str. 56, (Potshausen)","Ostrhauderfehn","info@gruben-bau.de","04952 8 15 66","http://www.gruben-bau.de/"
"ARIDBAU GmbH Bauunternehmung","Kronwinkler Str. 46, (Aubing)","München","info@aridbau.de","089 67 80 52 52","http://www.aridbau.de"
"AVE Asphalt-Vertrieb- und Einbau GmbH","Neue Str. 50, (Hoof)","St. Wendel","info@ave-gmbh.com","06856 9 00 90","http://www.avegmbh.de"
"AVE Asphalt-Vertrieb- und Einbau GmbH","Neue Str. 50","St. Wendel","info@ave-gmbh.com","",""
"B & S Bau GmbH Bauunternehmung","Sanddornweg 6, (Holthusen)","Weener","info@b-s-bau.de","04953 9 23 58 97","http://www.b-s-bau.de"
"Bahnhofs-Tiefgarage","Kaiser-Ludwig-Ring 2","Amberg","pressestelle@amberg.de","09621 1 38 77","https://www.amberg.de"
"BAKA-BAU","Am Deich 6, (Barßelermoor)","Barßel","info@baka-bau.de","04499 92 30 66","http://baka-bau.de"
"Baufirma Möckel & Kühn GbR","Obere Str. 13, (Reinholdshain)","Glauchau","moeckel.kuehn@t-online.de","03763 1 51 93",""
"Baugeschäft Behl & Jäger GmbH","Buchenweg 33, (Rottenberg)","Hösbach","info@behl-jaeger.com","06024 51 56",""
"Baugeschäft Pursche GmbH","Am Dorfteich 3, (Baruth)","Malschwitz","info@pursche-bau.de","035932 3 05 70",""
"BauTrend Wohn- u. Gewerbebau GmbH","Blankenburgstr. 100, (Borna-Heinersdorf)","Chemnitz","bautrend@bautrend-chemnitz.de","0371 33 51 39 50",""
"Bauunternehmen Reuchsel GmbH","Gewerbestr. 7, (Thörey)","Amt Wachsenburg","office@bau-reuchsel.de","036202 77 18-00","http://www.bau-reuchsel.de"
"Bauunternehmen Schmid GmbH","Steinenstr. 83, (Wallbach)","Bad Säckingen","info@bauunternehmen-schmid.de","07761 91 99 55","http://www.Bauunternehmen-Schmid.de"
"Bernt Design Bau GmbH & Co. KG","Buchenweg 1, (Gundhelm)","Schlüchtern","info@berntdesignbau.de","06664 91 85 94","http://www.berntdesignbau.de"
"Bröhl Verwaltungs KG","Am Saynschen Hof 6A","Bad Honnef","info@wohn-kreativ.de","02224 90 26 28","http://www.wohn-kreativ.de"
"Buckel Johann Bau-GmbH","Neunstetter Str. 25","Herrieden","info@buckel-bau.de","09825 92 81-0",""
"Christof Ebner Bauunternehmen","Schwarzmattweg 25, (Nöggenschwiel)","Weilheim","mail@ebner-bauunternehmen.de","07755 17 74","https://www.ebner-bauunternehmen.de"
"Creativ-Konzept-Bau GmbH","Am Goldenen Feld 10","Kulmbach","info@ckb-gmbh.de","0170 5 27 59 70",""
"Emil Pacholek Bausanierung und Pacholek & Plötzky GmbH Dach- und Holzbau","Dorfstr. 56A","Neuenkirchen","info@emil-hausbau.de","04163 80 83 41","http://www.emil-hausbau.de"
"Erhard Josef","Raiffeisenstr. 9","Rottenbuch","info@erhard-bauunternehmen.de","08867 4 40","http://www.erhard-bauunternehmen.de"
"Ever Energy Group GmbH – klimafreundliche Massivhäuser","Großbeerenstraße 139a, (Babelsberg Süd)","Potsdam","info@everenergy-home.de","0331 70 47 80 00","https://everenergy-home.de/"
"FIBAV Immobilien GmbH","Parkstr. 2, (Innenstadt)","Riesa","schumann@fibav.de","03525 51 28 61",""
"Fribo Team GmbH","Am Stratjebusch 109A, (Südende II)","Rastede","info@fribo-gmbh.de","04402 93 83-0","http://www.fribo-team.de"
"Grave Holzhäuser Holzbau","Heilswannenweg 48","Elze","info@grave-holzhaeuser.de","05068 92 91-0","https://www.grave-holzhaeuser.de"
"GROMI-TEC GmbH & Co. KG","August-Horch-Str. 72, (Wilhelmshöhe)","Reinsdorf b Zwickau","info@gromi-tec.de","0375 2 11 95-0","http://www.gromitec.de"
"Hartenfels Hans GmbH Bauunternehmen","Oberlüghausen 28, (Hoffnungsthal)","Rösrath","kontakt@firma-hartenfels.de","02205 43 28","http://www.firma-hartenfels.de"
"Heinrich Lauber GmbH & Co. KG Bauunternehmung","Am Marsköppel 1, (Manderbach)","Dillenburg","info@willi-lauber.de","02771 30 60","http://www.heinrich-lauber.de"
"Hess GmbH Bauunternehmung Zimmerei","Allmendstr. 9, (Heiligenzell)","Friesenheim","vasb@urff-onhcnegare.qr","07821 9 23 73-6","http://www.hess-baupartner.de"
"Hochbau Concept GmbH","Fraunhoferstr. 8, (Dransdorf)","Bonn","info@ada-kanal.de","0172 4 69 18 25","https://www.ada-kanal.de"
"Hörl Frank","Altserkowitz 2","Radebeul","hoerl-bau@web.de","0351 8 38 92 21",""
"Iselborn GmbH & Co. KG","Industriestr. 2A","Bad Kreuznach","info@iselborn.com","0671 88 99 00","http://www.iselborn.com"
"Johann Brum Bauunternehmung GmbH","Michaelstr. 59, (Sossenheim)","Frankfurt am Main","jbrum@t-online.de","069 34 15 50","http://www.johann-brum-bau.de"
"Johann Brum Bauunternehmung GmbH","Michaelstr. 59","Frankfurt am Main","jbrum@t-online.de","",""
"K.J. Buckard Bauunternehmung GmbH","Lise-Meitner-Str. 3, (Innenstadt)","Wülfrath","buckard@t-online.de","02058 52 22",""
"Kaiser Helmut","Hauptstr. 20","Regnitzlosau","baugeschaeft-kaiser@t-online.de","09294 2 51",""
"Karl Roth GmbH & Co. KG","Schießtäle 22","Herrenberg","info@k-roth-bau.de","07032 95 25 60","http://www.k-roth-bau.de"
"Lemke Bau GmbH Bauunternehmen","Deichreihe 20","Drochtersen","info@lemke-bau.de","04143 99 96-0","http://www.lemke-bau.de"
"Michael Waldinger GmbH - Maler & Raumausstatter Meister","Am Isarkanal 2","Finsing","info@waldinger.team","08121 9 86 74 00","https://waldinger.team"
"Müller Bau GmbH","Am kleinen Damm 1","Schweich","info@muellerbau-schweich.de","06502 93 85 80","http://www.muellerbau-schweich.de"
"Overberg Bauunternehmen","Marktstr. 1","Wietmarschen","kontakt@overberg-bauunternehmen.de","05925 90 58-0","http://www.overberg-bauunternehmen.de"
"Pabst + Söhne GmbH, Ferdinand","Bürgermeister-Wild-Str. 7","Ottobrunn","info@kanalbau-pabst.de","089 6 09 72 54","http://www.kanalbau-pabst.de"
"Pecci + Scheuner Bauunternehmen GmbH","Mathias-Giesen-Str. 29, (Horrem)","Dormagen","g.pecci@arcor.de","02133 4 22 88",""
"Peter Zenz Bauunternehmung GmbH","Industriering 8","Cochem","info@zenz.com","02671 9 86 30","http://www.zenz.com"
"Pieper Hugo GmbH Bauunternehmung","Am Ziegelgrund 34","Korbach","info@hugo-pieper.de","05631 9 71 50","http://www.hugo-pieper.de"
"Popp Baugeschäft GmbH","Bayreuther Str. 98","Kulmbach","info@baugeschaeft-popp.de","09221 7 45 34",""
"Prösl Bau GmbH Bauunternehmen","Am Stadtwald 6","Eschenbach i.d.OPf.","kontakt@proesl-bau.de","09645 92 19-0","https://www.proesl-bau.de"
"Schaper Hoch- u. Ing.Bau GmbH","Breinumer Str. 26, (Sehlem)","Lamspringe","info@schaper-haus.de","05060 90 80-0","http://www.schaper-haus.de"
"Scheer Heiko","Helliger Weg 36, (Wallenbrück)","Spenge","info@bauunternehmen-scheer.de","05225 7 91 73","http://bauunternehmen-scheer.de/"
"Schemm GmbH & Co. KG Bautenschutz","Uelzener Weg 16","Unna","info@schemm-bautenschutz.de","02303 25 31 20","http://www.schemm-bautenschutz.de"
"Seeberger Bernhard Baugeschäft","Rothachstr. 8","Wilburgstetten","info@seeberger-bau.de","09853 43 42",""
"Seewald Alfred KlimaSteinhaus","Chemnitzer Str. 61, (Wittgensdorf)","Wittgensdorf","post@haus-inform.de","0160 2 72 15 56",""
"Stiefvater Bauunternehmung GmbH","Norsinger Str. 17A","Bad Krozingen","info@stiefvater-bau.de","07633 15 01 74","http://www.Stiefvater-Bauunternehmung.de"
"Thomas Schwarzkopf Ofen- & Luftheizungsbau","Adam-Opel-Str. 14A, (Urberach)","Rödermark","info@kaminbau-schwarzkopf.de","06074 88 11 06","http://www.kaminbau-schwarzkopf.de"
"Tönjes & Meichsner Baugesellschaft mbH","Industriestr. 34","Bösel","info@tm-bau.de","04494 13 58","http://www.tm-bau.de"
"Väth Georg Inh. Egon Väth Bauunternehmen","Bergstr. 46, (Oberbach)","Wildflecken","info@georg-vaeth-bau.de","09749 92 16","https://www.georg-vaeth-bau.de/"
"Friedrich Bartram Dipl.-Ing. GmbH & Co. KG Hallenbau","Ziegeleistr.","Hohenwestedt","info@bartram-bau.de","04871 7 78-0","http://www.bartram-bau.de"
"Thun Diedrich Hoch- und Tiefbau","Daimlerstr. 21","Elmshorn","info@diedrichthun.de","04121 7 10 42","http://www.diedrichthun.de"
"EKO Hoch-Tiefbau","Lüneburger Str. 51","Amelinghausen","eko.hoch-tiefbau@web.de","0177 1 37 48 57","https://www.ekohoch-tiefbau.com"
"Alexander Rehder Maurer und Betonbaumeister","Kronskamp 114","Wedel","alexanderrehder@gmx.de","0176 64 79 26 78","https://alexander-rehder-maurer.de"
"ANHBauplanung GmbH","Hauptstr. 5, (Melzingen)","Schwienau","info@anhbau.de","01512 3 05 08 21","https://www.anhbau.de"
"AZAR Gebäude & Renovierung GmbH","Am Kaiserkai 69, (HafenCity)","Hamburg","info@azarbaugmbh.de","01575 0 70 20 66","https://azarbaugmbh.de"
"Bauservice Kronfeldt Innenausbau","Lessingstr. 29, (Stadtrandsiedlung)","Greifswald Hansestadt","kontakt@bauservice-kronfeldt.de","015561 82 48 41","https://bauservice-kronfeldt.de"
"BPM-Widera Bauunternehmen","An der Ilmenau 5","Bardowick","info@bpm-widera.de","04131 7 57 06 88","https://bpm-widera.de/"
"BSM - Bauservice Meier","Müllergrund 1a","Lübeck","info@bauservice-meier.de","01512 9 70 03 00","https://www.bauservice-meier.de"
"einfach dämmen GmbH Bauunternehmen","Dorotheenstr. 138, (Winterhude)","Hamburg","info@einfach-daemmen.com","01579 2 46 06 45","https://einfach-daemmen.com"
"Emanuel Projektierungsgesellschaft mbH","Am Sandtorkai 37, (HafenCity)","Hamburg","info@emanuel-gruppe.de","030 22 39 95 35 84","https://emanuel-gruppe.de"
"Facho Bau Gmbh","Gustav-Kunst-Str. 2-16, (Rothenburgsort)","Hamburg","info@fachobau.de","0173 6 41 69 87","http://www.fachobau.de"
"Fensterbringer GmbH","Bahrenfelder Steindamm 98, (Bahrenfeld)","Hamburg","info@fensterbringer.de","040 76 49 80 77","https://www.fensterbringer.de"
"HK Innendesign","Lindenstr. 65, (Wittorf)","Neumünster","info@hk-innendesign.de","04321 3 34 59 29","https://hk-innendesign.de"
"Latemhomes","Ferienzentrum 1","Heidenau","latemhomes@gmail.com","0160 5 25 34 30","https://latemhomes.com/de"
"M.&B. Unterwasserservice GmbH","An der Bahn 6","Wackerow","info@mb-unterwasserservice.de","03834 8 54 36 29","https://mb-unterwasserservice.de"
"Massivhaus Wismar","Turnerweg 1, (Altstadt)","Wismar","info@massivhaus-wismar.de","03841 2 27 59 30","http://www.massivhaus-wismar.de"
"Nexo Projektbau GmbH","Max-Pechstein-Str. 28, (Billstedt)","Hamburg","info@nexoprojektbau.de","015560 89 15 51","http://www.nexoprojektbau.de"
"PARA Real Estate","Am Ecksoll 1a","Stapelfeld","info@para-realestate.de","040 88 93 22 74","http://www.para-realestate.de"
"Rosahl Saugbagger GmbH","Mühlenstr. 27","Negenharrie","kontakt@saugbagger-rosahl.de","0176 61 45 60 13","https://saugbagger-rosahl.de"
"STS-Bau und Projektierung GmbH","Sülldorfer Landstr. 9, (Iserbrook)","Hamburg","info@sts-bau.com","040 64 66 34 74","http://www.sts-bau.com"
"TKH Tief- und Kabelbau Hagenow GmbH & Co. KG","Söringstr. 3e","Hagenow","info@tkh-hagenow.com","03883 6 21 31 81","https://tkh-hagenow.com/leistungen/#Pflaster"
"WDVS Hartmann UG","Großenseer Str. 7","Trittau","info@wdvs-hartmann.de","04154 6 02 63 81","https://wdvs-hartmann.de"
"Zölm Bauunternehmen","Weidestr. 120b, (Barmbek-Süd)","Hamburg","info@zoelm-bau.de","0176 84 42 10 12","https://www.zoelm-bau.de"
"Fritz Reuter Dach & Bau GmbH Bauunternehmen","Güstower Weg 3, (Güstow)","Gadebusch","info@frb-gmbh.de","03886 70 11-0","http://www.frb-gmbh.de"
"B.B.T. Bauunternehmung","Havelstr. 29, (Rothensee)","Magdeburg","info@bbt-bauunternehmung.de","0163 7 74 80 08","https://bbt-bauunternehmung.de/"
"Bauunternehmen VER Bau Alexander Müller","Maria-Adämmer-Weg 23","Paderborn","dpo@wordpress.org","0171 7 41 33 36","https://ver-bau-paderborn.de/"
"Bewe Bau","In den Bärenkämpen 42","Minden","info@bewe-bau.de","01573 2 25 10 40","https://bewe-bau.de/"
"Davids Bau Bauunternehmen - Dachdecker - Fliesenleger","Ubbo-Emmius-Str. 53","Norden","johannes@davidsbau.de","04931 9 55 22 60","http://www.davidsbau.de"
"Demin-Stuckateurbetrieb","Holtkamp 15, (Verlar)","Salzkotten","info-demin@gmx.de","0179 5 37 98 66","https://demin-stuckateur.de"
"DMR Estrich & Fußbodenheizung","Hamburger Allee 55, (Mitte)","Hannover","info@webhannover.de","0511 99 91 03 06","https://www.dmr-fussbodentechnik.de"
"DXB Handwerksarbeiten","Holztorstr. 2 22","Sarstedt","info@dxbbau.de","0176 80 75 28 83","http://dxbbau.de"
"EMC-Fassadenbau GmbH","Ludwig-Uhland-Str. 10","Bad Driburg","info@emc-fassadenbau.de","01522 7 24 66 55","http://www.emc-fassadenbau.de"
"Fugen Expert","Droste-Hülshoff-Str. 58d","Rheine","kontakt@fugen-expert.de","0178 4 91 00 29","https://www.fugen-expert.de"
"Gartengestaltung Stemwede","Niedermehner Str. 12","Stemwede","gartenbau@nothausbau.de","0175 8 84 81 06","http://www.gartengestaltung-stemwede.de"
"Goldfuchs-Bau","Saiger Str. 29","Titisee-Neustadt","info@goldfuchs-bau.de","0175 1 16 88 74","http://Goldfuchs-bau.de"
"Grübbel","Hinterm Schloß, (Eidinghausen)","Bad Oeynhausen","info@gruebbel.de","05731 15 61 10","https://www.gruebbel.de/"
"Grübbel","Hinterm Schloß 3, (Eidinghausen)","Bad Oeynhausen","info@gruebbel.de","05731 15 61 10","https://www.gruebbel.de/"
"HAM Bauunternehmen GmbH","An der Autobahn 1B, (Osmünde)","Kabelsketal","info@ham-bau.de","0172 7 72 89 20","http://ham-bau.de/"
"Holzbau Südwest GmbH","Basler Str.","Freiburg im Breisgau","info@holzbau-suedwest.de","0761 60 04 61 20","https://www.holzbau-suedwest.de/"
"Kilicer Quelle Bau","Hauptstr. 44","Durmersheim","info@quelle-bau.de","0162 4 11 97 75","https://quelle-bau.de/"
"M&D Objektbetreuung","Flurstr. 22","Freiburg im Breisgau","beispiel@email.com","01573 4 27 36 34","https://mdobjektbetreuung05.wixsite.com/dienstleistung"
"MALO 7","Duisburger Str. 13","Schwetzingen","info@malo7.com","06202 5 90 60 07","http://malo7.com"
"Meilenstein Baugesellschaft mbH","Lister Meile 76","Hannover","info@meilenstein-bau.de","0511 54 38 22 26","http://www.meilenstein-bau.de"
"Meisterwerk Bauen und Sanieren","Fritz-HoffmannStr. 22, (Diemitz)","Halle (Saale)","info@baufirma-halle.de","0345 68 68 60 96","https://baufirma-halle.de/"
"NachhaltigBauen GmbH","Wilhelmstr. 74","Illingen","info@wir-bauen-nachhaltig.de","07042 3 75 20 16","https://www.wir-bauen-nachhaltig.de/"
"Passon Bauunternehmen","Windmühlenstr. 21","Burgdorf","info@passon-bauunternehmen.de","0176 14 26 95 28","http://www.passon-bauunternehmen.de"
"Planungs- und Baukontor Neumann","Prinzenweg 27","Winsen (Aller)","bauen@pbn-info.de","05143 6 66 69 67","http://www.pbn-Info.de"
"PNP Entwicklung GmbH","Gohliser Str. 11, (Zentrum-Nord)","Leipzig","info@pnp-entwicklung.de","0341 25 69 90 70","http://www.pnp-entwicklung.de"
"PU Sanierungsbau","Rehmenweg 34","Nienburg (Weser)","info@pu-sanierungsbau.de","0171 2 98 85 31","https://pu-sanierungsbau.de"
"Q. M. Bauwerk GmbH","Am Forstgarten 20","Cloppenburg","arnold.maisner@qm-bauwerk.de","0172 5 78 54 71","http://www.qm-bauwerk.de"
"QUBIQ RENOVA UG","Gustav-Schwab-Str. 9","Mühlacker","info@qubiq-renova.de","0176 60 97 34 07","http://www.qubiq-renova.de"
"RIPPBAU Heidelberg","ImMoselgrund 19","Heidelberg","kontakt@rippbau-hd.de","06221 89 56 36","http://rippbau-hd.de"
"RT Bauunternehmen GmbH","Windmühlenstr. 2","Heek","info@rt-bau-gmbh.de","01525 9 94 44 33","https://www.rt-bau-gmbh.de/"
"Sascha Dreixler Baudienstleistungen","Bachstr. 1","Elchesheim-Illingen","sascha.dreixler@dreixler-bau.de","01590 6 55 26 57","http://www.dreixler-bau.de"
"SH-BAU","Schötmarsche Str. 103","Lage","sh.bauu@gmail.com","01575 8 24 50 93","https://www.sh-bauservice.com/"
"Sinan Yavsan Hoch- und Tiefbau e. K.","Amtland 15","Bergen","yavsan@siya-hochbau.de","0172 4 73 54 24","http://www.sinan-yavsan-bau.de"
"Sperik GmbH","Eichelberger Str. 7","Sinsheim","info@sperik-bau.de","01522 2 09 34 86","http://www.sperik-bau.de"
"VD Bauunternehmen","Nachtigallweg 13a","Barsinghausen","info@vd-bauunternehmen.de","0173 3 42 69 22","http://Www.VD-Bauunternehmen.de"
"Wübbelmann-Bau GmbH","Baumwegstr. 1","Halen","info@wuebbelmann-bau.de","04473 26 20","http://www.wuebbelmann-bau.de"
"ZackZack Dienstleistungen","Höhenweg 3","Gifhorn","info@zackzack.info","0170 7 74 42 44","http://Www.zackzack.info"
